id,x,y
dabe79bec87c88ae04e869bf6bd321ee5e1893cecf66255be9ea861a9e5841a9,-1.0316713116507301,-0.2956728132612037
32e5f4e10932153a7ba869cb0386e7e02d49d2461046b866411556d2af150702,-1.0154509931297206,-0.2157512638662485
a95d6f30bba445bd3d6b0c5b36f865b38ec01d1733609095d359649cfedf15d1,-0.9602079373244545,-0.07711898667752758
6cb309685cea0b6d2988818792ec2e6fcb2bd02e0afa9e74532d5040fbc933b8,-1.0051964828714417,-0.1873205641248455
f72aa7fa6787b0a5a1c88885b6120850df8ee0f71adc251dfe8d321e9e6de7f5,-0.6305257670607168,1.3217278974339428
f7e2894dce5dbb49662da50c55bcb96cdc3d34188abfe82d54ab6d94e7244d0c,-1.0311415650557227,-0.25920246418878334
f0c84600cbd2e126ee8314d22816368f33207e723a6ae7ae781582b320c29e4e,-0.9445975041176282,-0.039487253209758204
d0f8bc5c0e71600d303cacebb3e8e6fd9195322b2c1b15940863e2e980bb17a5,-0.9593638283972633,-0.11294627545532827
b9b02480a757c3cc5054d6c01e44df62b22ea1328a874374abd49b7197b3d91c,-0.6926987986855018,1.0915550542626546
7d58990ba786a3a26617a8afbf814a9919ab34aa09013a559b2c9d45eb439720,-0.6494240240893624,1.2435970670494259
d37003c6e5d299c3fcd45f36ec6c26d39770f1d52edc415583f283c05bdd3f26,0.43002534070733717,0.8855811842702455
ca01d4352d5e77b8083bf9726ffdac787edff95983a2b515e9f8ad4d2bb1b1ca,-1.0202937078784924,-0.24369091734291556
43ab1321903c5c982e7236a4d6a07dad71b3146cdfdd96eae2af74fb67105f3d,-1.0199401386551932,-0.23572857855306134
fa2a153f8449584ae3f0e8252a56fa4309509506c921c3e1a4236b3f28cdd04a,0.1725828757546468,-0.27040986913155024
e07a41f29767241650ff6953e236e8647c496b4e6a243fba513bea56698bc71c,-0.6588457467979949,1.241416885067637
48a35ddd6e719389772bad36c40baac6c825b9889efdc5d59b5628692cc89a96,-1.0182154898063018,-0.2762667240695906
6acb7ad626bce2a3573df9be04af2b405c84dc630b9087030031e40e9fbb08a4,-1.0002854697080126,-0.1570647044847695
7916d9657ba20f9da81d02b21c76cc1b9fc001050a5c522a874f65e12f94cc19,-1.0164581229237333,-0.2121505054170578
5b99af37fce3644d9aaff1bd8a00e5b3d66f0dcd52b687dcc0f47aab325964b0,-1.0169052920655626,-0.24100572529956701
013ce96aef919fb847b8f0cfc882a1ebad64e291e78ff61a1988ac3d30c0fe39,-0.9417640368268771,-0.014134534405520111
92ae6033b7b0586433228a2ae7efca4fb7d671d974a01710d270abae2e365f17,-1.031562380944681,-0.29321970612113935
fc6969bffd9f104e3a148ad7df64b338ca885dd6a5aa5153b4754bd55746d638,-1.020202116851917,-0.24162829781711023
17bd634cc590c6c679021bc42589830a90a3d226ceee226b5ab414d5aa8210bd,-0.9731260830716839,-0.13925319720800844
94fed6590e85e554f490474fe2bcc1c1c2d76f97e1292070a225ab95e118e83d,-1.0163199099886377,-0.20641425122973847
86eedaf368b0bd272cc9f80c6693b58f16b4a484f9c923e9e8b0fa54d887817e,-0.958808502620939,-0.10044040198427763
cdbe1d8ae7a9c080dc025b1b33ad91f097858def5c889d3bf562a1fb59060005,-1.0285267523015837,-0.24939820938789722
1a0b6e6ba9f28cb1137378e2d4805662048e78c333a2abf87f73e9a0776dddeb,-0.9479324873923074,-0.059754172102546396
d4d6fe6beaf3011c6771ecb4dd98a4135184b7304736f4f2cb05e90a7ba6dfc7,-0.717465950759946,1.0833088318987334
1e929082659e29d649d0f784b1ef6f6352d5984beb33fce91f60f62b967cd4dd,-0.9538780750236859,-0.0384887636649348
9802de4ba08fec9c7c4a1efa61866071c10cb63df0a2ea9be8d935c64544240a,-0.9577698709075605,-0.04988630321663728
0a05ef343496299e9f8c54cd951796c3f5a13dee93aa078c6d0cb9342960480f,-1.0070135406411116,-0.22824049891967554
5ee721ecd886602f91ac30987582247982b4f437cae06f20e9196b8fc79fbf5a,-1.0062248062911108,-0.2104782908538578
26bdeb6de15f66ce158b7ddd473860352b48e7693be2edf4ee8ab4abdce615e9,0.4990938681730101,1.1330594118220962
b9ae0d174f9350b72b99f3e87e86c9c5824605606e38733f350e0f46b91fe760,-1.0179333307911795,-0.22083150334067325
d0f329d962ab584908e1f88d29a784f4efb87eba4349c2910645a1041e8d0380,-1.0316528796182904,-0.29525772598211963
4c43f4afaf4b1d5b08f83ecbac8128b8113a9c526afe61028a8108dbaa615211,-1.0206465905773592,-0.25163779568046907
e5aeb8197c61261b80d66f1da4e3760e240a1f5557208afbde7feb16ffc6440a,0.18566716094520216,-0.21793060343369583
d4cb950ffc7f6de0a38403a590bff553a03185b1ec9dac998e7b8f3e6e29d647,0.496533991108793,1.068968135686146
970bd8cf79092651d11054505b5801b198e4b32c065873874631b388525663f3,-1.0147932558016945,-0.22373891846252655
4e015f4b6f401dcb9e258517c44438e3327e6c64d8c59344f2c72531ab1665b9,-1.019841982238471,-0.23351810718610472
3149cee2c71cee081f981fdf2c380c25196d4573fda4356cc25c1ec30057ecd8,0.10709519351111414,-0.45471468033646223
ebc94004353350b0c584663d0c669251e5fb1098b75386efa878d0607097a3f9,-0.6942822088944584,1.1083411177338431
f8508866dc7f78b0304ad63393372107a1cfb7fc458da5e18770e4125a6909f0,-0.6463118163565329,1.2646026003319477
2a0a6aabfe7b142216318234bbfdef94db20250fe952227bedc3b495331e0397,-1.014550719788251,-0.20439835396391687
9e3e4ebed442ded90bd38a5e75a7cc24acc849412a585e5dfa945a691da8aaf9,-1.000361167687022,-0.17454199361615058
eb894876806a6fa11b677e686d75a11421876d8597fd06d96f9db41018e30ad8,-0.6927840954618867,1.145528027368895
ac1232d6908cb853de36cf3c309a21b9bf866186ebfcd371e8d026b8ae8b5242,-0.9595513482286296,-0.11716920078016879
2bd4866906c6922cac3548420e09c791ce275dcefc9c9b36ce04108b86adadd3,-0.649876988768903,1.2088558380010155
f7bdb72b855814f27fef38d8ca5113816193a18d60abd4b5672a71d6e11b4b7f,-0.9441345262349573,-0.04107043181177336
0d2a807a3ca7367640f13e08d9faca46308b14dfaf68652756f5e14655d5ea8d,-0.9483746498582989,-0.0697116206653307
b356c002b4bfe5c3a4419806cdfe5f3fa7a50a4b8abb38042aa1add5d7961cab,-1.0170389372753414,-0.22523037871136953
d7cd78925af3dc43805480a0538fd6dfc387dbab810be4bbade73a786065372d,-0.6434985253629089,1.2811749314414973
cf9c35a05bb829d2437d73d04bff2adb24ee0ecc4e6e4fad1a9e19815d857ce6,-0.9593201120891697,-0.1119617891574673
fce916eda8352976fde45d790bdc0898e6df1649d84ec73d1a4a348ddd039f9b,-0.955902591999545,-0.05954014038092837
a5feb3a3afbcee6634a01e238b32c96bc070ca5c5a45d0ff10fb29c3404df217,-1.0162553207314453,-0.21934482684315698
5e0dc52277e30c08cf1f616ee753fabc986b8c29710250a04b4c990f12ef5c92,0.47846443893962076,1.043823375490323
8bcb5b79a16e520a2856a177c7d392397dc308134ba8ce69d9573bf729f9796c,-0.9705524884969963,-0.10583665526920154
ba804243794a6b5b94d0877d55c4aea72db7932c92a551ecd96515c6684064ce,-0.7075130184171273,1.0974517945670363
65ed01d715525139c8eba232100425a81d6f76ee4c7dcb9edbec999be82fa0ab,-0.6879408828471061,1.1447303387403527
cc829430552a38607ced5837df71617a8e461a3bec72e97f7cc411dde7e594a4,-1.0312519576150576,-0.28622900796117184
20692c6153444e1ae5008d0df10a11cd28ac2815639964c7a9937121aa5efe2d,-1.0172136135773295,-0.22916406921193877
48154785fecbdbfad629758adcb2fd3231aaa8b874ef8e9cb3e94bd85941f9f8,-1.0173671366322121,-0.2288585060438147
b788cced85dc8ad7f33df1b6d5871d3e30582eba82f4147423719d29b977d426,-0.9574505429452191,-0.045318788309998755
d43c91cebbbd8cf2b305111f14ec83711c9eccc68e6c6c04b21532840f53dee7,-0.6585978924856897,1.2469985360571905
6fd05c966ca466896b74a0e10a0a67fe1f95810fbfc04714a99c880f32f19844,-0.9484673217049862,-0.07179858013742822
334606a197541d23118018ca9f49271f6795aee4f3e9667163947b862cb659b0,-0.9726001676088972,-0.12740964066069582
32c43e47b2daf8f9a3176266ac0e9ab3de8fdbcb3b45ef906a8ea35927050ed3,-1.019313895235714,-0.2461661636672665
1b4ae7ec9748fdd5d11f8ce47e04028a3788d5967ec7d66b94ca5086ac6d6ec9,-0.9683679376793525,-0.08118133459496767
b5065c017558e45d9fe978a8392171eba7bb3d42f4531cfecb0c8a66b2d95c4e,0.10916966763096066,-0.4873748004451043
da2e8d00a2a0e551d33f566287de478166a5cfa224a123afb40c6ce8c43908e7,-0.9614997978897866,-0.08167102416160012
3da19874178c3df13eb26187e5438c4608a3dfca43bc7886d160b41ae11fc3b5,-1.0161348571978546,-0.20224688337888821
fdd5fc4e54d537cf3c6932bef7fe97374713b9d4d601bc5b33be1146c6c50cf6,-1.027029385016877,-0.24021818390196942
8bf9b8043991c418e97721eff8d2e84a72d69d237c9246133b3c01a057874a29,-0.9589296823058425,-0.10316935473828028
04733e715bb250f821843f81fd1c7aa310c43242899d5181d242236693a2698e,-0.6374552645759257,1.2566789627663857
187f3b0cd730f78d0535b294b5043a2110fe50bd51b1f538d5aae0930ba00583,0.12462365121715306,-0.42957700161446205
cc72dbac2fb4b8bbb08974296a805252184c13f1c289701e405501402ca867ee,-0.9583877070980037,-0.06642361869245218
90142009354bb84542af67bfaaf94d4e78a2fa0f1058bfef59f25b2a831ce298,-1.0165290011837713,-0.2137466757906972
1c92be4725bf594b5a133bde1b42fc05a69349825e1983a61db101c9fd8c0d2f,-1.0067002767248874,-0.22118583107176462
911cdae516f43beed1e7e6e8b7781adeb306f03e1246c8a99dee832fd510d825,0.43341115199108005,0.9196883267889124
337601c31f87b8469f2d48603e438597e91c52ce772a4b00fb58d4b00e665554,-1.0160013299311523,-0.2509446107800047
4c565b049273bf6e5021624c5f14508a80e1b4caf72481d3d15e8342bfe34b1f,-0.6352524413706317,1.2791220609654361
b643a5631c59016ee81de6219d31abdeda38ef7992e266f4c547b5ec519ca8d9,-0.9474375837466024,-0.048608998157058915
160046e34dae0f72ad2ba2d27828806691d299f058dc1542b3559a586d10c053,0.09610917910672616,-0.49787802812368476
af81b73dae8afd94153a8d17cfea8717db8dda6039c8524fd5ce5c4cb00f9f95,0.1685378168739285,-0.30666761010138965
cc8cdd45664408ef91bf8aea03e8916a02778fbde133c360c16e3902c9aec107,-1.031293069890277,-0.2871548517341812
069b714f5a6d5910adb03b228a168369d1bf8f7843ab283f3d15a2f100d20c2a,-0.9618554180663424,-0.08967955018608573
92aaa89979b4d01eab9fb7fb3349e9d72beb1b5f228d103a91a1bd60ced713fc,-1.021032403288512,-0.2603262541581838
f44809e29d441d6b4ff70c7ea15aefdd6173122b8520212a8e80cb3a9dc941b4,-0.9585289772932978,-0.08839002900874939
7ebcb0d844dbe8a2e6116e3a5c85b48a8191aa71fc08cff4ddadd30979519db5,-0.9591333435793428,-0.1077557835084386
da8141d1522d78e80641fce7fd42b93f6301d6b954b65a04371e9d0bc602584a,-0.9617938436213969,-0.08829290067264729
b1b6dc01125d8522a0aa4283470c908803b70927cb41ac9a838638820ef3373e,-1.0164632600316188,-0.20964247793201313
814fad17a28f2b68ee112f9c38c4584297acfeea2eda78a90a4aa59389e07f58,-1.0294099867987974,-0.26928855004617885
848419d907ddea9937f20bcd167f5701cb85b2be3a3a51ee9f97bbe20bc513b9,-1.0163092693182163,-0.20879833911096443
78a7196491ef0ba187d6ad4aa6c55b0bb0029ed9cc14ace26eda4812b0eafc13,-0.6295451957407012,1.2953053034844784
29350cdab0e263cb6939d12a39e7b93b9eae880e70c4dcde249b92a5d8e632cf,-0.9699674818232031,-0.0926623713549928
d5749a6b6e948213a5504c3a58016623cc64f7a3f9898a68f0a4a934402d7c54,-0.7035944436673549,1.1120761057119504
95098c4fb720069ff3cfece90c49a6d0a3b6bef5023f57ba0cee32b4b225e6fc,-0.6938578987234331,1.1139254804353311
5255a068b9032d1493bf37e4eece07c880ba92e245b50b68a46661ec115db067,-1.003841523252471,-0.2116435532890346
677179cd5f36a26e6e0be3fd643a5633697e516c42915c8cbf2169368242ff01,-0.9576957910696409,-0.05084174824413245
538e85e7d3f5403ab57ca451062072d8f53210f6d7d6696f2b09ff2558d694fd,-0.9576132155995658,-0.04635844345598055
7f77ee89cfb23a3b235febb461c111e750373a9f036aa8d5dcc6b6fdff5b5b9b,-1.0066217339725314,-0.21941705720081012
2448d2c8cbf13906e658fcbc669b88be2e11648be80124adc14024fd725e2c1a,-0.7061419286360515,1.1144124536488342
e4dd4bddc0d2856e8c52205c48da024a1016ce42e0390c73c3218905f31ba437,-0.9592662930732032,-0.11074979102464269
1ac69a3fb58d7798e81fdbc1b07eb2cd64abe347b7334255194eb1229f8d48fc,-0.9607360629743815,-0.0890123163884565
af1374817994ade74a15d55e35cb8f694a9e704b656e29eef395f2fd0cfaf707,-0.9482240058898961,-0.0663191355901842
ce152be28f415bfbf80d8ecdb200bd934b3090e64f2eb69aceaa132d1b78386d,-0.7091665928625935,1.0847540015453345
6cabb5a0aa5a1c0f8605d8a4d8c1218cf9127602d2e017a2ca0ac3d381a67236,-0.6920981692140671,1.1459764475129117
c1368c65b5cedc9395e88bfd18cf3713599b6a200ac0c1704d28690419fe460d,-1.007035081878525,-0.22872560514197898
165be600a8ebd90e654a37bf4028a1ad40f343cf238caf834a713c315af01661,-1.0290210776237168,-0.233691474813541
8416b76e3218b302a80eaf4b01c2cd5ee23b981bd735b228c67ea89571683123,-0.9562080886460796,-0.06641989019675443
54f98ff5b6794bf8d49f00dc3b692cbc0383b5ec8e69acb7bceb92b25ee8dc3a,-1.017147966117205,-0.22768569585882725
4934c67f3af36ae8c9529488fe6e9535691731d002f1f54f9a920561373400c9,-1.0202338562570166,-0.24234306561853838
7cee8c5914de3fc4780869cd13b34223bc2ed0075de67724015559b516b527e3,-0.948329070509034,-0.06868517889168652
64db2e1f7859ce8c75eb315934930fdadfb2327069da08ecf246719fce015014,-0.9430980495078601,-0.013140324864062261
285adb974703640fe60532fb1bbf4ada385f675a65c00629aae21c75fafdef17,0.10727043049445549,-0.4507683633554281
8ca4e4affb9888154068dac9a4d520b0e200e23e43bab77b52b0a6f08b7c2473,-1.0254275446981715,-0.22638706866834554
26168a69f1356dbb2de2eb8b600a845e13ee07807614d942ecb50adab80ae40c,-1.0042070889368304,-0.22197804702836654
53522045075c0f516965f1d65e1db5cedb7c179471bfa69f1343608a3997eed8,-0.9588415707410952,-0.09542959798375444
4bef326f3b0f97df06c14b22515abeb329b86a34c2fc9a2d89db6d2baaa9ad3c,-0.736193058889807,0.9942749883895198
2f505e18c200f48e3e358568c89a1d9d2067a54885777be41aac59d4de84daca,-1.016981075745868,-0.22392734363306166
56350c41962cfc845300fe4058535eecadd5273f9ad5010f506cc11be287a276,-0.9569314293925077,-0.06488833950293033
e41515b01fa5376e40a35ef6f96fa457444b0fec005f3c31508080cfec545e48,-1.0175453780354364,-0.26117588302603467
60a79775c78290c612464e9819d82cfdc20983ec7392757d64d784d8a81c4d0e,-0.6306584438565134,1.301871683160641
d02ca50913607dd2f6e3c514a42cb69179b3f0d9631f73ea3ac7dc071128f5ee,-1.001097935761721,-0.16659341119645812
4f18ae9b1ac22584f4d779b1487a26089057536f72191a2bb7fa0d2d789b1c41,-1.0293377451992791,-0.26766167742214414
